index,Mileage,price,ModelYear,brakes,airbag,camera,controls,speakers,video,bluetooth,alarm,navigations,digital,keyless,heated,leather,armrest,total,Drivetrain,Fuel Type,Transmission,Make,Model
3547,36315.0,14590.0,2016.0,2,0,1,4,0,2,0,0,0,0,2,2,1,0,163,2,3,1,51,252
3548,38581.0,39980.0,2017.0,1,2,2,7,0,1,0,0,0,0,2,0,1,0,131,0,0,0,9,402
3549,5613.0,33750.0,2018.0,2,4,0,5,1,4,0,1,0,0,2,5,4,1,333,1,3,0,4,70
3553,113743.0,15000.0,2013.0,3,0,2,9,1,5,0,0,0,0,3,5,4,0,308,1,3,0,21,256
3554,21000.0,31995.0,2015.0,4,3,1,13,1,10,0,1,1,1,1,6,4,0,495,0,3,0,18,332
3555,76821.0,15900.0,2005.0,2,3,0,5,2,5,0,1,0,0,0,5,3,1,283,3,3,0,33,98
3556,11928.0,67954.0,2013.0,3,2,0,7,2,7,0,1,1,1,1,6,6,1,402,3,3,0,30,232
3557,61449.0,12999.0,2006.0,3,2,0,1,0,1,0,1,0,0,2,1,3,0,268,0,1,0,37,428
3558,27181.0,38800.0,2015.0,5,7,1,12,2,7,0,2,1,1,1,6,5,4,565,1,0,0,4,343
3559,44341.0,22900.0,2016.0,4,3,1,10,1,5,0,1,1,0,2,7,5,1,480,2,3,0,18,78
3560,29360.0,28981.0,2013.0,2,4,0,9,1,6,0,1,1,1,0,4,1,1,289,1,1,0,33,275
3561,19927.0,35977.0,2013.0,3,0,0,5,0,2,0,0,0,0,1,1,1,0,164,1,0,0,40,109
3562,4773.0,45777.0,2018.0,2,0,0,7,2,2,0,0,0,0,2,2,4,0,356,1,3,0,21,341
3563,23133.0,35377.0,2015.0,2,0,0,5,0,2,0,0,0,0,2,1,2,0,208,1,3,0,6,44
3564,13915.0,31577.0,2015.0,2,0,1,5,0,2,0,0,0,0,2,3,1,0,220,1,3,0,22,469
3568,32412.0,23929.0,2015.0,4,7,2,6,1,25,0,0,1,0,1,1,1,1,287,1,3,0,0,430
3569,8234.0,29990.0,2016.0,4,0,1,2,0,2,0,0,1,0,0,5,2,2,515,3,3,0,11,113
3570,8508.0,36998.0,2018.0,1,2,1,2,0,1,0,0,0,0,0,1,2,0,138,0,3,0,23,228
3571,9117.0,29998.0,2015.0,1,2,1,2,1,4,0,0,0,0,0,0,2,0,193,0,3,0,17,106
3572,53420.0,22808.0,2013.0,5,2,2,10,1,1,0,0,1,0,3,5,3,1,295,1,3,0,4,73
3573,73264.0,39855.0,2014.0,2,0,1,5,0,2,0,0,0,0,1,2,2,0,224,1,3,0,33,378
3574,74100.0,24800.0,2012.0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,121,0,3,0,50,422
3575,67065.0,8995.0,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,23,458
3576,3900.0,38444.0,2018.0,5,9,1,11,3,6,0,2,0,1,1,6,4,3,505,0,3,0,26,156
3577,3174.0,62900.0,2018.0,5,7,2,13,3,9,0,1,1,1,1,7,1,0,561,0,3,0,26,155
3578,81078.0,14999.0,2003.0,5,5,0,11,3,6,0,2,1,0,1,7,5,1,509,3,3,0,27,392
3579,25960.0,27699.0,2017.0,5,7,1,13,2,5,0,2,1,0,1,7,4,3,497,2,3,0,18,78
3580,36638.0,19235.0,2015.0,2,5,0,7,1,3,0,0,1,1,1,5,3,1,370,2,4,0,50,105
3581,57384.0,30977.0,2012.0,3,4,2,12,2,8,0,0,1,1,0,7,2,0,444,0,1,0,9,420
3582,63649.0,50900.0,2014.0,5,10,0,11,2,7,0,2,0,1,1,4,5,3,508,1,3,0,40,109
3583,30936.0,25787.0,2015.0,2,3,0,6,1,5,0,1,0,0,0,5,3,1,312,1,1,0,4,340
3584,20303.0,48000.0,2016.0,5,8,0,13,2,8,0,2,0,1,1,4,5,3,504,1,3,0,40,291
3588,30281.0,28800.0,2015.0,2,4,1,13,2,7,0,1,0,1,1,2,3,0,365,0,3,0,26,358
3589,33354.0,11495.0,2004.0,2,1,0,6,0,0,0,1,0,0,2,4,5,0,170,3,3,1,37,25
3590,63290.0,6995.0,2005.0,2,1,0,2,0,0,0,1,0,0,2,0,0,0,147,1,3,0,9,172
3591,47347.0,26794.0,2012.0,5,3,0,10,3,6,0,2,1,1,1,3,3,1,455,0,3,1,23,458
3592,5819.0,67777.0,2018.0,5,7,2,12,3,7,0,1,1,1,1,5,1,1,540,1,3,0,22,188
3593,64280.0,33425.0,2015.0,5,7,1,14,4,7,0,2,1,1,1,6,2,1,556,0,3,0,17,401
3594,42679.0,19499.0,2015.0,5,6,0,10,2,4,0,2,2,1,1,3,4,3,498,3,3,0,11,112
3595,68877.0,16926.0,2013.0,5,2,1,14,2,4,0,0,0,0,1,1,5,1,473,1,3,0,15,424
3596,53923.0,28475.0,2017.0,4,3,0,9,1,4,0,1,1,2,0,3,2,0,370,0,3,0,15,181
3597,34181.0,33900.0,2014.0,5,4,0,12,3,5,0,2,2,1,2,5,4,1,538,0,3,0,23,458
3598,82506.0,19995.0,2013.0,2,3,0,6,2,7,0,1,1,1,0,4,3,0,277,3,3,0,9,104
3599,45353.0,45995.0,2014.0,2,4,2,6,1,7,0,1,1,1,1,7,7,1,414,1,3,0,40,328
3603,62434.0,12495.0,2004.0,1,2,0,1,0,0,0,0,0,0,2,0,3,0,115,2,3,1,11,317
3604,47635.0,22378.0,2015.0,5,1,0,9,1,4,0,1,1,1,1,1,2,0,576,0,3,1,23,458
3605,23155.0,46800.0,2000.0,1,1,0,0,1,1,0,1,0,0,0,0,3,0,294,3,3,1,11,454
3606,32572.0,28377.0,2015.0,3,0,0,7,2,5,0,0,0,0,2,3,3,0,431,1,3,0,21,351
3607,34630.0,14388.0,2015.0,2,4,0,6,2,5,0,1,0,1,0,3,2,0,329,2,3,0,13,36
3608,2872.0,27381.0,2015.0,2,3,1,7,1,7,0,1,0,1,1,4,4,1,343,1,1,0,4,71
3609,18915.0,25997.0,2013.0,2,2,0,6,1,7,0,1,1,1,1,4,4,0,380,3,3,1,9,104
3610,494.0,87800.0,2018.0,4,0,1,3,0,0,0,0,0,0,2,2,2,1,344,3,3,0,8,146
3611,3896.0,155800.0,2017.0,2,0,1,7,0,2,0,0,0,0,3,0,2,0,177,3,3,1,11,454
3612,4460.0,64100.0,2018.0,5,7,1,12,3,7,0,2,1,1,1,5,3,3,554,0,3,0,26,360
3613,92642.0,17799.0,2013.0,5,10,0,11,2,7,0,2,1,1,1,3,2,3,496,2,4,0,27,174
3614,46526.0,54300.0,2014.0,5,10,1,11,2,7,0,2,0,1,1,5,5,3,568,1,3,0,40,109
3615,30571.0,137500.0,2015.0,6,8,0,10,1,3,0,1,0,1,1,4,2,1,483,1,3,0,40,68
3616,59053.0,22710.0,2013.0,5,9,1,12,2,6,0,3,1,1,1,10,6,1,563,1,3,0,50,241
3617,30212.0,27000.0,2017.0,5,7,0,10,2,5,0,2,0,1,2,3,0,3,457,0,3,0,37,428
3618,90082.0,20809.0,2009.0,4,5,0,17,3,9,0,1,1,0,1,8,4,2,567,0,4,0,8,175
3619,77625.0,13230.0,2007.0,4,1,0,6,0,3,0,1,1,0,1,0,3,1,270,3,3,0,6,50
3620,79091.0,20950.0,2014.0,5,9,1,12,2,9,0,2,1,1,1,7,5,3,559,0,3,0,23,228
3621,25332.0,25850.0,2015.0,5,7,1,14,2,9,0,1,1,1,3,9,4,3,538,3,3,0,11,113
3622,19669.0,37790.0,2017.0,5,7,0,13,2,5,0,2,0,1,1,7,6,2,566,1,3,0,21,351
3623,71543.0,17810.0,2013.0,5,7,2,14,2,4,0,1,1,1,2,3,0,3,568,1,1,0,11,157
3624,57474.0,12438.0,2010.0,2,3,0,5,1,6,0,1,0,1,0,3,3,1,286,1,3,0,4,71
3633,37492.0,30477.0,2015.0,5,7,0,13,3,5,0,2,3,1,3,6,2,2,554,0,3,0,41,2
3634,61851.0,26199.0,2013.0,6,7,1,11,3,5,0,2,2,1,1,3,2,3,522,0,3,0,41,2
3635,47982.0,24199.0,2014.0,5,9,2,13,4,10,0,2,1,1,1,7,5,0,553,1,3,0,8,146
3636,64969.0,23499.0,2015.0,5,10,2,12,4,7,0,2,1,1,1,7,5,0,548,1,3,0,8,146
3637,54400.0,23500.0,2015.0,5,8,0,6,2,0,0,1,0,0,1,0,0,1,426,3,1,0,15,184
3638,86561.0,19995.0,2013.0,2,2,0,6,1,3,0,0,1,1,0,0,1,0,281,3,3,1,15,312
3642,10872.0,59800.0,2008.0,2,1,0,1,1,3,0,1,0,0,0,0,1,0,291,3,3,1,29,179
3643,19226.0,33276.0,2018.0,5,7,1,9,2,3,0,2,1,1,1,0,0,1,439,0,3,0,15,184
3644,29284.0,22990.0,2016.0,5,7,0,8,3,5,0,1,0,1,1,4,0,1,536,3,1,0,9,402
3645,11004.0,22900.0,2017.0,5,10,2,11,3,7,0,2,1,1,1,0,2,3,483,2,4,0,9,455
3646,91988.0,35000.0,2015.0,6,8,1,14,4,9,0,1,1,1,2,7,3,0,558,0,3,0,9,420
3647,4899.0,33000.0,2017.0,5,9,2,11,3,9,0,2,1,1,1,0,3,1,542,3,3,0,9,104
3648,1541.0,43900.0,2018.0,6,9,0,12,3,7,0,2,1,1,1,5,3,0,570,0,3,0,23,228
3649,14897.0,29812.0,2017.0,5,7,0,7,2,2,0,1,1,1,0,0,0,0,405,0,1,0,15,184
3650,218.0,39987.0,2018.0,2,0,1,6,0,2,0,0,0,0,2,2,2,0,240,1,3,0,50,241
3651,45007.0,35994.0,2014.0,2,0,1,5,0,2,0,0,0,0,2,1,1,0,209,0,3,0,27,238
3652,15005.0,30994.0,2007.0,2,0,0,4,0,0,0,0,0,0,1,1,2,0,111,3,3,0,40,110
3653,33728.0,18939.0,2016.0,5,5,2,8,0,3,0,0,0,1,1,3,1,1,276,2,3,0,0,245
3654,23017.0,10995.0,2006.0,2,2,0,3,0,0,0,0,0,0,2,0,0,0,187,3,3,0,15,312
3655,47583.0,35998.0,2015.0,1,2,1,2,0,2,0,0,0,0,0,0,1,0,95,0,3,0,15,184
3656,42938.0,16998.0,2015.0,1,2,1,2,0,3,0,0,0,0,0,2,0,0,183,1,3,0,37,370
3657,69042.0,19477.0,2013.0,4,3,1,11,1,6,0,1,1,1,1,6,5,1,467,0,3,0,18,332
3658,20592.0,36995.0,2016.0,5,0,0,7,0,1,0,0,0,0,2,2,1,0,235,1,3,0,4,381
3659,688.0,39489.0,2018.0,5,5,1,7,1,1,0,1,1,0,2,4,2,2,301,1,3,0,50,400
3660,47964.0,38991.0,2014.0,5,5,1,7,1,2,0,1,1,0,2,6,5,1,286,1,3,0,27,272
3661,86997.0,22702.0,2014.0,5,5,1,6,1,2,0,1,1,0,2,2,2,3,294,1,3,0,27,375
3662,47400.0,15500.0,2015.0,3,6,0,5,1,1,0,1,2,0,1,0,0,2,305,2,3,0,23,114
3663,65053.0,32405.0,2014.0,2,0,1,5,0,2,0,0,0,0,2,2,4,0,249,1,0,0,4,75
3664,71999.0,18995.0,2013.0,2,0,0,4,0,4,0,0,0,0,0,2,2,0,144,1,3,0,6,463
3665,64433.0,30500.0,2013.0,5,9,0,12,2,6,0,2,1,0,1,8,4,2,512,1,3,0,4,74
3666,17197.0,109888.0,2011.0,2,2,0,6,0,2,0,1,0,1,0,5,0,0,373,3,3,1,3,443
3667,16738.0,27400.0,2013.0,2,3,0,6,1,5,0,1,1,1,1,6,4,1,352,1,3,1,51,226
3668,16802.0,69800.0,2013.0,2,4,1,7,2,7,0,0,0,0,2,4,4,0,381,3,3,0,33,404
3669,23718.0,24500.0,2015.0,2,4,1,7,0,3,0,1,1,1,1,5,4,1,357,2,4,0,50,87
3670,16673.0,24300.0,2015.0,2,4,1,6,1,4,0,1,0,1,1,3,1,1,359,1,3,0,33,218
3671,25513.0,21400.0,2016.0,2,4,1,8,1,5,0,1,0,1,1,3,4,1,371,2,3,0,4,70
3672,3117.0,24495.0,2018.0,5,7,2,12,2,6,0,0,0,1,1,5,2,1,485,2,3,0,35,128
3673,5981.0,39400.0,2015.0,2,3,1,10,2,5,0,1,1,1,2,6,4,1,369,3,3,1,11,112
3674,47947.0,14477.0,2014.0,4,2,0,8,1,5,0,0,1,1,1,0,2,0,395,3,3,1,15,312
3675,28581.0,29375.0,2016.0,6,9,1,11,1,5,0,2,1,1,1,8,5,3,521,1,3,1,47,459
3679,45095.0,28495.0,2015.0,4,4,1,11,1,5,0,1,0,1,2,7,5,0,455,1,3,0,50,241
3680,44923.0,25924.0,2016.0,5,10,2,12,2,8,0,2,1,1,1,8,4,2,563,1,3,0,27,315
3681,4907.0,26900.0,2018.0,5,7,0,11,3,5,0,2,0,1,1,0,4,1,429,3,3,0,37,26
3682,36537.0,20995.0,2015.0,5,10,0,15,4,8,0,2,1,1,1,3,6,3,538,2,3,0,8,475
3683,34290.0,26000.0,2017.0,5,9,2,11,2,5,0,2,0,1,2,9,7,1,504,1,3,1,47,459
3684,14924.0,61981.0,2015.0,2,4,0,5,1,7,0,0,1,1,0,5,3,0,279,1,3,0,33,378
3685,3490.0,35000.0,2018.0,5,9,0,10,3,4,0,2,3,1,1,3,3,1,576,0,3,0,23,228
3686,20271.0,29981.0,2015.0,2,4,0,4,2,7,0,1,1,1,0,5,2,0,284,1,3,0,33,98
3687,33475.0,14500.0,2015.0,5,4,2,12,2,6,0,2,0,0,2,0,0,3,464,2,3,0,18,115
3688,70153.0,15499.0,2015.0,4,3,0,3,1,0,0,0,0,0,0,0,0,0,331,3,3,0,9,183
3689,120290.0,7990.0,2004.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,76,0,3,0,15,186
3690,89003.0,17499.0,2011.0,5,6,0,6,2,4,0,2,1,1,1,1,1,1,426,3,3,0,11,356
3691,26769.0,18997.0,2015.0,6,5,1,11,3,9,0,2,1,1,1,0,5,1,538,3,1,0,9,104
3692,22078.0,24898.0,2015.0,5,7,2,13,4,10,0,2,1,1,1,5,5,3,557,2,3,0,52,385
3696,13744.0,12990.0,2006.0,4,2,0,7,1,1,0,1,0,2,1,0,2,0,306,2,3,0,4,70
3697,33013.0,18999.0,2017.0,4,4,1,9,1,5,0,1,0,0,2,7,5,1,458,0,3,0,36,324
3698,7563.0,44493.0,2018.0,2,4,0,10,1,5,0,1,1,1,0,2,2,1,405,3,3,0,11,113
3699,34557.0,45793.0,2017.0,2,4,0,8,1,5,0,1,1,1,0,7,5,1,375,0,3,0,41,5
3700,29158.0,14883.0,2015.0,4,4,1,9,1,5,0,0,0,1,1,3,3,1,415,2,3,0,50,105
3701,24367.0,11991.0,2011.0,2,3,0,6,2,5,0,0,0,1,2,4,5,1,324,2,3,0,31,294
3702,39340.0,31991.0,2015.0,2,4,0,8,2,5,0,0,1,1,0,5,4,0,314,1,3,0,50,400
3703,18226.0,72933.0,2017.0,2,4,1,11,2,5,0,3,1,0,0,6,4,3,585,3,3,0,8,146
3704,19559.0,30544.0,2016.0,6,6,0,15,0,3,0,0,1,0,2,2,1,0,498,3,3,0,27,250
3705,94250.0,10950.0,2009.0,4,4,0,11,0,2,0,0,1,0,2,4,4,0,224,3,3,0,6,21
3706,27680.0,24980.0,2015.0,2,4,0,10,0,2,0,0,0,0,2,1,3,0,160,1,3,0,6,40
3707,4375.0,42580.0,2018.0,2,0,0,3,3,2,0,1,0,0,1,4,2,0,486,1,3,1,4,72
3708,54623.0,44444.0,2014.0,3,8,2,10,0,2,0,0,1,1,2,5,4,0,271,3,3,0,33,378
3709,91182.0,5444.0,2006.0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,48,3,3,0,37,474
3710,75241.0,6750.0,2013.0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,80,2,3,0,20,77
3711,93379.0,7000.0,2012.0,2,0,0,5,0,1,0,0,0,0,3,2,1,0,130,2,3,0,9,408
3712,64910.0,11595.0,2002.0,1,3,0,4,0,0,0,0,0,0,1,2,2,0,104,1,3,0,33,405
3713,85.0,189800.0,2017.0,2,0,1,7,0,2,0,0,0,0,3,0,2,0,175,3,3,1,11,454
3714,24958.0,175800.0,2011.0,1,0,0,5,1,2,0,0,0,1,1,1,1,0,106,3,3,0,12,31
3715,18679.0,51800.0,2013.0,1,0,0,4,1,5,0,0,1,0,1,0,2,1,187,3,3,1,15,312
3716,59654.0,7700.0,2015.0,3,4,0,7,0,1,0,0,0,0,3,0,0,0,142,2,3,0,10,3
3717,70964.0,5400.0,2000.0,4,2,0,3,2,1,0,2,0,0,1,0,0,1,428,2,3,1,18,78
3718,38908.0,36985.0,2007.0,0,0,2,2,0,4,0,0,0,1,0,0,3,1,567,0,3,0,19,239
3719,812.0,208990.0,2016.0,5,8,0,10,2,3,0,1,0,1,1,4,2,1,490,3,3,0,40,68
3720,26002.0,20800.0,2016.0,5,7,1,9,2,3,0,2,0,1,1,7,5,0,445,3,3,1,47,97
3721,85342.0,10000.0,2013.0,5,7,0,10,2,6,0,2,1,1,1,7,4,3,500,2,3,0,51,329
3722,1729.0,24717.0,2018.0,5,7,1,13,2,5,0,2,0,1,1,8,3,3,504,1,3,0,47,323
3723,28577.0,16234.0,2015.0,5,9,1,11,3,6,0,2,1,2,1,7,5,3,499,2,4,0,15,201
3724,11928.0,24995.0,2018.0,5,9,1,13,3,4,0,1,0,1,1,3,2,3,474,1,3,0,50,362
3725,32459.0,32394.0,2015.0,5,9,1,11,2,7,0,2,2,1,1,7,6,2,558,0,3,0,23,228
3726,26376.0,25000.0,2015.0,5,7,1,14,3,5,0,2,0,1,1,7,5,3,519,1,3,0,31,149
3727,21612.0,19885.0,2017.0,2,5,0,7,1,4,0,1,1,1,1,7,4,1,394,1,3,0,10,7
3728,48145.0,22985.0,2014.0,5,2,0,4,0,2,0,0,0,1,0,0,0,1,286,0,3,0,41,2
3729,11998.0,37698.0,2018.0,5,9,1,12,3,12,0,2,1,1,2,7,3,3,536,2,3,0,0,430
3730,85560.0,13990.0,2001.0,2,1,0,4,2,3,0,1,0,0,0,2,3,0,285,3,3,1,9,138
3731,24188.0,27976.0,2015.0,6,6,1,10,2,4,0,2,2,1,1,4,4,3,541,3,3,0,11,112
3732,88556.0,24977.0,2011.0,2,3,1,4,2,8,0,0,1,1,2,5,4,0,355,3,3,0,33,378
3733,215.0,28115.0,2017.0,2,4,0,8,1,2,0,1,1,1,0,4,2,1,283,1,3,0,15,201
3734,31846.0,18800.0,2017.0,5,7,0,10,2,4,0,2,0,1,1,7,3,3,480,1,3,0,37,370
3735,15242.0,29400.0,2018.0,5,7,0,14,2,4,0,2,1,1,1,8,6,2,547,0,3,0,37,330
3736,39290.0,18285.0,2017.0,5,9,1,12,2,6,0,2,1,1,1,8,5,2,550,2,1,0,11,108
3737,2793.0,78997.0,2017.0,5,7,1,12,3,9,0,1,1,1,1,6,3,0,543,0,3,0,26,359
3738,32217.0,31990.0,2015.0,5,7,2,13,2,5,0,2,1,2,2,6,4,1,492,0,1,0,15,184
3739,59040.0,34800.0,2014.0,3,0,1,5,0,2,0,0,0,0,1,2,2,0,192,0,3,0,50,442
3740,98228.0,21995.0,2010.0,3,7,0,7,1,16,0,0,1,0,2,2,3,0,285,1,3,0,33,117
3741,93460.0,14795.0,2007.0,2,4,0,9,1,17,0,0,1,0,1,3,2,1,292,0,1,0,9,86
3742,33681.0,61520.0,2015.0,2,0,2,6,0,2,0,0,0,0,2,4,3,0,362,3,3,0,6,287
3743,39568.0,29496.0,2015.0,2,0,1,5,0,2,0,0,0,0,2,3,3,0,263,1,3,0,50,400
3747,59273.0,17477.0,2010.0,3,1,0,6,2,2,0,1,1,1,1,0,1,0,547,0,3,1,23,458
3748,59.0,90000.0,2018.0,5,9,0,11,3,8,0,2,1,1,1,7,4,3,552,0,3,0,23,228
3749,38668.0,62977.0,2015.0,3,0,1,5,0,2,0,0,0,0,2,2,2,0,237,1,3,0,6,464
3750,87121.0,9000.0,2009.0,2,0,0,5,0,1,0,0,0,0,2,1,1,0,110,0,3,0,51,427
3751,115574.0,6000.0,2006.0,2,1,0,7,0,1,0,0,0,0,1,0,1,0,85,3,3,0,33,98
3755,82120.0,23955.0,2015.0,2,0,1,5,0,2,0,0,0,0,2,2,3,0,235,1,3,0,50,400
3756,3528.0,44977.0,2018.0,2,0,1,6,0,2,0,0,0,0,3,3,1,0,328,1,3,0,33,219
3757,34964.0,13951.0,2016.0,6,5,2,6,0,1,0,0,1,0,1,0,1,2,310,1,3,0,15,201
3758,75983.0,7951.0,2015.0,4,4,0,7,1,3,0,0,0,0,1,1,0,0,317,2,3,0,51,252
3759,76168.0,9495.0,2005.0,3,4,0,8,0,2,0,1,0,0,2,3,4,0,159,3,3,0,21,205
3760,74211.0,23874.0,2012.0,5,2,1,6,0,1,0,0,0,0,2,1,2,0,285,1,3,0,27,272
3761,7709.0,42990.0,2018.0,5,9,2,15,3,7,0,2,0,1,1,9,5,1,562,1,3,0,50,241
3762,18288.0,32000.0,2017.0,5,9,2,13,3,6,0,1,1,1,1,7,5,4,578,2,3,0,50,400
3766,61179.0,37990.0,2012.0,2,4,0,5,2,8,0,0,0,1,0,4,3,0,281,3,3,0,33,120
3767,46620.0,24368.0,2014.0,5,7,1,18,4,14,0,1,1,1,1,6,2,0,559,1,3,0,9,436
3768,11611.0,228880.0,2016.0,4,4,0,13,1,10,0,0,1,1,1,8,4,0,484,3,3,0,42,215
3769,19485.0,25200.0,2016.0,2,3,0,6,1,2,0,1,0,1,1,2,0,0,344,0,1,0,41,2
3770,41952.0,40000.0,2017.0,2,3,1,8,2,6,0,1,1,1,1,5,3,0,387,0,3,0,9,420
3771,9008.0,61100.0,2017.0,2,4,1,6,2,7,0,2,1,1,2,6,1,0,369,3,3,0,33,98
3775,149125.0,5750.0,2011.0,2,0,0,7,1,2,0,0,0,1,0,0,0,0,334,1,3,0,9,436
3776,89420.0,8895.0,2009.0,2,3,0,6,2,6,0,1,1,1,0,5,3,1,281,2,3,0,51,329
3777,175655.0,8895.0,1996.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,3,0,9,423
3778,43189.0,6485.0,2007.0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,308,2,3,1,11,102
3779,40152.0,27990.0,2017.0,5,11,0,10,1,3,0,3,0,1,2,3,2,3,556,0,3,0,50,27
3780,40169.0,52690.0,2017.0,4,11,1,12,2,8,0,1,1,1,0,3,2,0,538,0,3,0,8,175
3781,22241.0,32190.0,2017.0,5,8,0,12,2,7,0,3,1,1,2,2,2,1,542,3,3,0,21,342
3782,40973.0,28850.0,2016.0,5,3,0,10,2,6,0,0,1,1,1,0,0,1,442,0,3,0,23,458
3783,13946.0,25910.0,2018.0,5,7,1,10,2,6,0,1,1,1,2,7,3,4,543,3,3,0,11,113
3787,111229.0,18495.0,2010.0,2,3,0,7,2,7,0,0,1,1,0,4,2,0,284,1,1,0,17,478
3788,64368.0,41900.0,2015.0,2,4,1,4,2,8,0,1,1,1,2,5,4,0,395,3,3,0,33,98
3789,111766.0,12995.0,2005.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,306,0,3,1,23,458
3790,22593.0,26995.0,2015.0,4,4,0,5,1,0,0,0,0,0,0,0,0,2,202,0,1,0,17,401
3791,30172.0,15999.0,2017.0,4,3,1,9,1,7,0,0,1,1,1,7,3,1,433,2,3,0,51,329
3792,46565.0,33493.0,2017.0,2,6,0,13,2,5,0,1,1,1,0,7,3,1,399,1,3,0,11,157
3793,78688.0,34991.0,2008.0,2,0,0,5,0,1,0,0,0,0,1,1,1,0,156,1,3,0,40,68
3794,66735.0,36800.0,2014.0,2,4,0,5,2,6,0,0,1,0,0,5,2,0,279,1,3,0,4,384
3795,34578.0,19800.0,2013.0,3,3,0,7,1,5,0,1,1,1,0,4,3,0,330,1,3,0,21,206
3796,79618.0,11750.0,2008.0,3,3,0,10,0,2,0,0,1,1,2,5,9,0,277,2,3,0,43,63
3797,60463.0,36980.0,2015.0,2,4,2,8,0,2,0,0,0,0,2,3,4,0,165,1,3,0,6,51
3798,99264.0,13555.0,2004.0,4,3,0,11,1,1,0,0,0,2,0,2,1,0,300,3,3,0,6,284
3799,61078.0,45985.0,2007.0,3,5,0,9,0,0,0,0,1,1,3,3,5,0,251,1,3,0,5,125
3800,92870.0,15750.0,2013.0,2,0,0,3,0,2,0,0,0,0,1,0,2,0,179,3,3,1,20,213
3801,74871.0,11588.0,2010.0,3,6,0,4,0,3,0,0,0,0,1,0,0,2,276,1,3,0,47,196
3802,42031.0,18990.0,2011.0,5,9,0,11,2,9,0,2,0,1,1,3,6,1,527,3,3,0,33,159
3803,31389.0,35880.0,2016.0,8,0,0,7,4,2,0,0,0,0,2,1,4,0,381,1,3,0,4,380
3804,77895.0,13990.0,2016.0,3,0,2,10,0,2,0,0,0,0,1,2,1,0,398,1,3,0,47,264
3805,11250.0,127900.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,32,326
3806,25500.0,13999.0,2009.0,3,4,0,8,0,1,0,1,0,0,2,2,4,0,150,3,3,0,33,405
3807,8510.0,53880.0,2018.0,3,0,3,3,1,2,0,0,0,2,2,2,3,0,394,1,3,0,4,414
3811,14674.0,33999.0,2017.0,4,9,1,10,2,5,0,2,2,1,2,0,3,1,493,0,3,0,50,422
3812,80558.0,23800.0,2010.0,2,3,0,4,2,7,0,0,1,0,0,5,2,0,283,1,3,0,33,378
3813,9017.0,31979.0,2017.0,1,0,1,2,0,1,0,0,2,0,0,3,0,0,136,0,3,0,23,228
3814,83348.0,5499.0,2005.0,2,3,0,5,1,1,0,1,1,0,0,4,3,1,282,3,3,0,21,205
3815,117200.0,13435.0,2011.0,5,9,1,11,2,5,0,1,1,1,1,1,2,3,553,1,3,0,50,448
3816,12442.0,28205.0,2017.0,5,9,0,10,2,7,0,2,1,1,2,9,6,2,549,1,3,0,10,7
3817,91485.0,7400.0,2004.0,4,2,0,7,3,5,0,2,1,0,1,3,4,1,452,0,3,0,23,228
3833,34175.0,29900.0,2015.0,5,7,0,14,3,6,0,2,1,1,1,6,5,1,564,1,3,0,21,341
3834,78420.0,11715.0,2013.0,6,7,0,12,3,5,0,2,1,1,2,0,0,1,500,3,3,0,9,104
3835,60249.0,26995.0,2011.0,2,3,0,4,2,8,0,0,1,1,0,4,2,0,283,1,3,0,33,378
3836,50039.0,24983.0,2015.0,5,7,1,13,2,6,0,2,0,1,1,7,7,3,534,1,3,0,21,351
3837,92574.0,17977.0,2008.0,2,1,0,6,2,2,0,0,1,1,0,0,1,0,291,0,3,1,23,458
3838,10519.0,19986.0,2017.0,5,7,1,10,3,7,0,2,1,1,1,3,0,3,466,2,3,0,17,425
3839,12266.0,20178.0,2000.0,2,0,0,3,0,0,0,0,0,0,1,0,3,0,81,3,3,0,9,138
3840,8426.0,72977.0,2017.0,6,2,3,8,1,2,0,0,0,0,3,4,2,1,291,1,3,0,33,220
3841,11191.0,87777.0,2017.0,5,2,2,8,2,2,0,0,0,0,2,5,1,1,291,1,3,0,33,220
3842,23374.0,67977.0,2017.0,5,3,3,7,1,2,0,0,0,0,4,4,4,1,292,1,3,0,33,220
3843,32376.0,18499.0,2015.0,2,0,1,5,0,2,0,0,0,0,2,1,0,0,157,2,3,1,18,78
3844,8512.0,37800.0,2017.0,2,0,1,5,0,2,0,0,0,0,2,1,4,0,227,3,3,1,37,26
3845,15665.0,61999.0,2015.0,2,0,1,5,0,2,0,0,0,0,1,2,2,0,224,2,3,0,33,378
3846,13080.0,66800.0,2017.0,2,0,0,5,0,2,0,0,0,0,2,2,2,0,220,3,3,1,6,279
3847,46729.0,51577.0,2016.0,2,0,1,5,0,2,0,0,0,0,2,2,2,0,235,0,3,0,26,359
